rms,kurtosis,peak_to_peak,std,mean_abs,bpfo_energy,bpfi_energy,bsf_energy,timestamp,rul_hours,label
0.07827954401833694,0.3423682474834888,0.735,0.07824409152481353,0.06190380859375,0.010010852227238302,0.011469252669536556,0.016299682298416385,2004-02-12 15:12:39,159.16666666666666,0
0.07886118143611597,0.5354437327065127,0.871,0.07882328465921586,0.06188974609375001,0.016505441895305187,0.013593523696670313,0.016636496171794718,2004-02-12 15:22:39,159.0,0
0.07858236746600665,0.48945715298742787,0.803,0.0785494350087652,0.06172607421875,0.017693692789094804,0.016779053745037985,0.013884767437972302,2004-02-12 15:32:39,158.83333333333334,0
0.08023091764702917,0.4871236429578749,0.774,0.08021030375043676,0.063207958984375,0.017728109628012228,0.023936994062035585,0.017854771874789527,2004-02-12 15:42:39,158.66666666666666,0
0.07742107025313345,0.5090902061022118,0.732,0.07739824509206791,0.060691357421875,0.015161023310255456,0.014105525015398988,0.01594978172565139,2004-02-12 15:52:39,158.5,0
0.07901612461528817,0.4048842121206997,0.74,0.07899110019602928,0.062273437499999994,0.02597415447880812,0.016503624157252882,0.021607803727745352,2004-02-12 16:02:39,158.33333333333334,0
0.07823475415576188,0.4070732595233344,0.6619999999999999,0.07822305672439377,0.0615251953125,0.01586539349648139,0.018265456513278003,0.016286069246753833,2004-02-12 16:12:39,158.16666666666666,0
0.07812870584960674,0.4222749206458025,0.71,0.07810817348945709,0.061505615234375,0.016792541966745123,0.013612327378304341,0.018859222477746667,2004-02-12 16:22:39,158.0,0
0.07686189103169887,0.41002085652460396,0.76,0.07683498673524615,0.060628320312500004,0.0137013427153812,0.01613992013171806,0.020009220856994067,2004-02-12 16:32:39,157.83333333333334,0
0.07986518700725069,0.571084158858016,0.8089999999999999,0.07984444085763252,0.062685400390625,0.015852597831482268,0.013964177073390238,0.01457904191231756,2004-02-12 16:42:39,157.66666666666666,0
0.07742917473155306,0.35734947611094237,0.734,0.07739473796891001,0.06121889648437501,0.01709830234181261,0.015033304688561833,0.012311179056822214,2004-02-12 16:52:39,157.5,0
0.0784612560514543,0.6565541171106126,0.896,0.07843592197972266,0.061414404296875,0.014855325609342922,0.011817163638391949,0.018052196085024428,2004-02-12 17:02:39,157.33333333333334,0
0.0785959604559929,0.506309239910157,0.725,0.07855648477783131,0.061577539062500006,0.017530426310719074,0.014302527793420233,0.02283320812767118,2004-02-12 17:12:39,157.16666666666666,0
0.07866142681365101,0.4535176765189042,0.747,0.0786407433781452,0.06191557617187501,0.01396781606609248,0.009716186907107694,0.011500556288556639,2004-02-12 17:22:39,157.0,0
0.07762854039078106,0.4311622336999261,0.779,0.07760924722037751,0.061147216796875,0.01604446445688047,0.013288325217409856,0.01781213228130846,2004-02-12 17:32:39,156.83333333333334,0
0.07820874324224403,0.4888086210830598,0.749,0.07818452198751644,0.0614578125,0.01803054615084856,0.01122211982134978,0.016557171215972662,2004-02-12 17:42:39,156.66666666666666,0
0.07808856431612202,0.5372057619820834,0.913,0.07807192688424783,0.06138168945312501,0.02693718282784274,0.012446735031819436,0.019093309266468954,2004-02-12 17:52:39,156.5,0
0.07648226248359404,0.45807478736549534,0.705,0.07646238946336069,0.060115380859375,0.01610388593547646,0.012850872906976472,0.017160460120471063,2004-02-12 18:02:39,156.33333333333334,0
0.07891327536794347,0.35685609706344357,0.6890000000000001,0.07888778445886611,0.062267724609375005,0.01177303318846106,0.013226245606580268,0.01430100874269939,2004-02-12 18:12:39,156.16666666666666,0
0.07732266473953077,0.4987008010098708,0.752,0.07729310252096655,0.060795263671875,0.02879879646683656,0.014517286782859901,0.015916609597396332,2004-02-12 18:22:39,156.0,0
0.07824754763529333,0.33013179651246594,0.764,0.07821656732108538,0.06178398437500001,0.01521253778777253,0.01360980828867193,0.014846797969385556,2004-02-12 18:32:39,155.83333333333334,0
0.0769698265505305,0.4247094765702504,0.771,0.0769404413543266,0.060625000000000005,0.014712212434441931,0.014257796872504476,0.01652069615267412,2004-02-12 18:42:39,155.66666666666666,0
0.07847964256337436,0.5538267041997043,0.792,0.0784566088423693,0.061513964843750005,0.018917326331508316,0.011524690857251265,0.02083257667455846,2004-02-12 18:52:39,155.5,0
0.07853956351488958,0.5795482668007632,0.8300000000000001,0.07851550116945437,0.061633935546875,0.020924168773209482,0.01846675942739241,0.017446119926541995,2004-02-12 19:02:39,155.33333333333334,0
0.07938090836770041,0.6281288089313075,0.9930000000000001,0.07935929787647265,0.06239111328125,0.017623925327576333,0.01718767254990183,0.01799402577612824,2004-02-12 19:12:39,155.16666666666666,0
0.07691333012919477,0.39889819209664656,0.738,0.07688593782324185,0.06057890625000001,0.012254241192446296,0.012463061006842238,0.016271600953503884,2004-02-12 19:22:39,155.0,0
0.07662792325938943,0.4256396487454195,0.793,0.07660347064112269,0.06034692382812501,0.01319676503725005,0.015827042779092047,0.015843157506001723,2004-02-12 19:32:39,154.83333333333334,0
0.07833920727505721,0.6138303574290362,0.7909999999999999,0.07831092036327802,0.061459423828125005,0.011710246043766252,0.015035714592964195,0.011121472596568774,2004-02-12 19:42:39,154.66666666666666,0
0.07738031364276786,0.4847330505740972,0.813,0.07734228926780076,0.060919775390625,0.014560924292070244,0.013617246722499038,0.0112056108590799,2004-02-12 19:52:39,154.5,0
0.07742347280137335,0.4498178865508513,0.835,0.07739667641153741,0.06096416015625,0.012013663084102514,0.01715989721483176,0.01679756322884483,2004-02-12 20:02:39,154.33333333333334,0
0.07599751100981861,0.29894907510251967,0.694,0.07596992815109206,0.06019912109375001,0.012494191061421557,0.01336729497070877,0.021161517123938444,2004-02-12 20:12:39,154.16666666666666,0
0.07812885896719358,0.34830893823973375,0.737,0.0781090853466685,0.061614990234375,0.018293998236537642,0.013637218995338273,0.01782824234047442,2004-02-12 20:22:39,154.0,0
0.0786632849704597,0.4133845006506993,0.7789999999999999,0.07864043941895045,0.062090917968750006,0.01905649120162929,0.012609079115329744,0.01615087529592331,2004-02-12 20:32:39,153.83333333333334,0
0.07712632634090483,0.39546293783601394,0.669,0.07709218438354405,0.06078271484375001,0.014637823293983936,0.012580737985647497,0.02315919873502621,2004-02-12 20:42:39,153.66666666666666,0
0.07930147000233508,0.4728020016616421,0.777,0.07926025001588238,0.062264160156250005,0.01864572997690286,0.015028346572983594,0.015384052508776749,2004-02-12 20:52:39,153.5,0
0.0769426198413264,0.3948515919814417,0.7689999999999999,0.07691473137716869,0.06065493164062501,0.022232150376574566,0.018215010260706304,0.014869901438313748,2004-02-12 21:02:39,153.33333333333334,0
0.0771994016001541,0.37839360716086956,0.774,0.07717660830160832,0.060836083984375,0.017317158898960437,0.013509317958954544,0.012122748051992545,2004-02-12 21:12:39,153.16666666666666,0
0.07699636792620886,0.43688618105504284,0.752,0.07697548805816473,0.06068061523437501,0.01952994418916936,0.014469082093998513,0.014310477664329385,2004-02-12 21:22:39,153.0,0
0.0774460721521555,0.49155017272099055,0.8420000000000001,0.07742266494287933,0.060812451171875004,0.015288080759440612,0.013529479517098987,0.01428505154530907,2004-02-12 21:32:39,152.83333333333334,0
0.07664165646604576,0.34638248686644113,0.7130000000000001,0.0766164975079725,0.060510986328125,0.024280109286859253,0.01330486459790505,0.012790646886827517,2004-02-12 21:42:39,152.66666666666666,0
0.07695564843578329,0.4473922853271728,0.755,0.07693101411986752,0.060512841796874994,0.013628648931695487,0.013384567724476432,0.01625084431098543,2004-02-12 21:52:39,152.5,0
0.0773247059887718,0.4884538143853061,0.825,0.07728708668930986,0.060746484375,0.012271980883770751,0.01430949939553666,0.015484664924172593,2004-02-12 22:02:39,152.33333333333334,0
0.07577292447823547,0.5886015077188809,0.861,0.07572478230967107,0.059399853515625003,0.01734020422165514,0.015538190658202604,0.021535657775528315,2004-02-12 22:12:39,152.16666666666666,0
0.07668913124793174,0.3627799142630792,0.74,0.0766661109152291,0.06052802734375,0.01901833363025016,0.014054844712653173,0.014632720637217577,2004-02-12 22:22:39,152.0,0
0.07740031675131004,0.5405861028463921,0.8029999999999999,0.07736800711452542,0.060770068359375005,0.010041513495167053,0.015376628130083326,0.014911188364044299,2004-02-12 22:32:39,151.83333333333334,0
0.07795509180220767,0.3264466514616422,0.781,0.07793970891358244,0.061740966796875,0.019541452870966015,0.01588920196865719,0.01844394591187603,2004-02-12 22:42:39,151.66666666666666,0
0.07882041185009597,0.39521454929296596,0.769,0.07879662162435938,0.061893847656250014,0.017715185112553423,0.0175999920091073,0.014459444030776356,2004-02-12 22:52:39,151.5,0
0.07756062271096396,0.3405372655407426,0.7250000000000001,0.07753322072782182,0.061242285156250006,0.02085223350897188,0.01585743131885163,0.02106431849347507,2004-02-12 23:02:39,151.33333333333334,0
0.07689052656973988,0.44653659098530296,0.694,0.0768620850433046,0.060409228515625,0.01450080573499757,0.015206780271275698,0.013708064048014537,2004-02-12 23:12:39,151.16666666666666,0
0.07824627430976747,0.4449788631957641,0.854,0.07822026971915784,0.061592333984375004,0.011868593528570833,0.015302647914829385,0.014725918118245836,2004-02-12 23:22:39,151.0,0
0.07672532972039367,0.6547534014072398,0.808,0.076706570747191,0.06002153320312501,0.016100433466605082,0.01746601552772803,0.020003058378303185,2004-02-12 23:32:39,150.83333333333334,0
0.07738254866499697,0.38674245025720166,0.786,0.0773706565603994,0.060835693359375,0.013329846654748538,0.014777458240336354,0.016529201090863647,2004-02-12 23:42:39,150.66666666666666,0
0.07699061808712475,0.4494578372958693,0.71,0.0769514830366446,0.060486035156250006,0.011552566822271237,0.012780421762691783,0.012608149012867947,2004-02-12 23:52:39,150.5,0
0.07482262488921716,0.30311315712826614,0.706,0.07479142203837336,0.05913115234375001,0.01401396664285607,0.018097871083229296,0.016375660512851633,2004-02-13 00:02:39,150.33333333333334,0
0.07733855853789072,0.5820626625633221,0.904,0.07730518236640493,0.060680371093750005,0.014700634499029249,0.014902562683979223,0.013146914067113746,2004-02-13 00:12:39,150.16666666666666,0
0.0767939753394594,0.31981096553848465,0.716,0.0767718692892115,0.06073251953125001,0.018315406150263093,0.015262453000084733,0.015181396583911435,2004-02-13 00:22:39,150.0,0
0.077721765308917,0.4397595489273458,0.754,0.07770301804785826,0.061102587890625004,0.0158154895015,0.01378095054821721,0.01457690977161225,2004-02-13 00:32:39,149.83333333333334,0
0.0773589786144157,0.5734976079468663,0.781,0.07733765888729578,0.06074692382812501,0.016894734868325184,0.015430474752048205,0.012453525401962897,2004-02-13 00:42:39,149.66666666666666,0
0.07689176995692955,0.2634877352459193,0.755,0.07684285540653787,0.06091245117187501,0.0156532811788527,0.013723411709096021,0.016619664358549727,2004-02-13 00:52:39,149.5,0
0.07492218065631082,0.44135716911248446,0.718,0.07489928008879171,0.058880419921875,0.01828141974801965,0.012047006216106881,0.022529080726059577,2004-02-13 01:02:39,149.33333333333334,0
0.07763068115281484,0.6073537563245921,0.872,0.0776150336067212,0.06084023437500001,0.02307828345923776,0.012087831865470458,0.01689817801884892,2004-02-13 01:12:39,149.16666666666666,0
0.07778453061583003,0.4207065698875585,0.721,0.07776034071566805,0.06119335937500001,0.01389641120722987,0.0126749937733783,0.01583232206895191,2004-02-13 01:22:39,149.0,0
0.0785893111942354,0.380525792996945,0.771,0.07854299264982698,0.06205590820312501,0.01974224349877093,0.014215714928044564,0.020258839225091477,2004-02-13 01:32:39,148.83333333333334,0
0.07599053317889341,0.34681725639021144,0.732,0.07594613449074082,0.0600568359375,0.018132881274096777,0.015070028645964649,0.014473197622992021,2004-02-13 01:42:39,148.66666666666666,0
0.07671097179256287,0.35853647469820027,0.718,0.07668904663489619,0.06057661132812501,0.01711692461634332,0.013982651319762264,0.011161439248137476,2004-02-13 01:52:39,148.5,0
0.07504429291050385,0.3539286504292516,0.767,0.07501633557018661,0.059359179687500006,0.013287519803449865,0.016098256162259104,0.012601318660256695,2004-02-13 02:02:39,148.33333333333334,0
0.07824627774193958,0.5433076702341766,0.755,0.07822606699390491,0.061482519531250016,0.016484842911921444,0.013772155496860054,0.015381143352722386,2004-02-13 02:12:39,148.16666666666666,0
0.07745035456261644,0.5012639747864229,0.764,0.07743030001138924,0.06067919921875,0.016470244666615435,0.014885754425575728,0.016710522393818632,2004-02-13 02:22:39,148.0,0
0.07831602988602891,0.5370585942718482,0.845,0.07829629476519134,0.061474560546875015,0.012014400930535003,0.014023729929304358,0.013295983405811158,2004-02-13 02:32:39,147.83333333333334,0
0.07656014919860397,0.38960742903675216,0.8029999999999999,0.07652371351325286,0.060369140625,0.01724902984759732,0.014177613609332604,0.01458072832081252,2004-02-13 02:42:39,147.66666666666666,0
0.0776802038005823,0.45126460155978654,0.759,0.0776539195149843,0.061071972656249994,0.015628846399149667,0.011736001440589535,0.015120619781978406,2004-02-13 02:52:39,147.5,0
0.07571563009461785,0.3929227788413705,0.774,0.07569132158473815,0.05984189453125001,0.01767080118263094,0.012090023087141825,0.016811023436981754,2004-02-13 03:02:39,147.33333333333334,0
0.07794620572117751,0.5252844257978593,0.749,0.0779258334891341,0.061092041015625,0.015454985177420371,0.012417094150033066,0.013414073307424062,2004-02-13 03:12:39,147.16666666666666,0
0.07659392690463046,0.41695775375972577,0.75,0.07655343633445863,0.06035493164062501,0.01785177872862882,0.015123335812816946,0.01049481959861481,2004-02-13 03:22:39,147.0,0
0.07639991985536536,0.4457759046915699,0.867,0.07637900854794992,0.06017919921875,0.012658290903384174,0.01685784278049745,0.01996399306580629,2004-02-13 03:32:39,146.83333333333334,0
0.07663180186215528,0.4011706403190245,0.7010000000000001,0.07660424736225324,0.060262451171874995,0.022436400582442208,0.012156430088243448,0.014988082326271399,2004-02-13 03:42:39,146.66666666666666,0
0.07728281753869194,0.5320803676153165,0.833,0.0772601424092203,0.06067714843750001,0.018184505821074358,0.016548512377106802,0.011698727243090516,2004-02-13 03:52:39,146.5,0
0.0776406155665118,0.4426073435842044,0.7889999999999999,0.07761026090357094,0.061193310546875004,0.019034644610584944,0.015756837753639456,0.01748584841702229,2004-02-13 04:02:39,146.33333333333334,0
0.0768205504579097,0.4364994841523204,0.8029999999999999,0.07680829639898158,0.060404492187500006,0.012085061687403111,0.016926536937098238,0.014674338242710597,2004-02-13 04:12:39,146.16666666666666,0
0.07606189688801565,0.4777304939174578,0.786,0.07604144332532264,0.059834130859375,0.01782855476534575,0.01487099771629501,0.020852100773509318,2004-02-13 04:22:39,146.0,0
0.07604057915175538,0.44834787258164965,0.708,0.0760203773412639,0.059873095703125004,0.01579936576858428,0.010597137894899007,0.018467070263194815,2004-02-13 04:32:39,145.83333333333334,0
0.07735977517064747,0.41875138519767896,0.745,0.07733958012969694,0.06104184570312501,0.018673618423604686,0.013878328971146218,0.01506469097895589,2004-02-13 04:42:39,145.66666666666666,0
0.07650372776099296,0.4769475328168964,0.6950000000000001,0.07647438708791138,0.060097900390625,0.015810259871796985,0.012678101892596987,0.012873093263629598,2004-02-13 04:52:39,145.5,0
0.07627544849405181,0.3882241127739219,0.718,0.07626393747486522,0.06013740234375,0.015855694684358657,0.014396598528771338,0.02060345142586378,2004-02-13 05:02:39,145.33333333333334,0
0.07797731008871667,0.4258388354572542,0.766,0.0779639045172761,0.06129438476562501,0.017110558690750868,0.017859319637795117,0.016482620233064384,2004-02-13 05:12:39,145.16666666666666,0
0.0760653325402126,0.4510354824843734,0.782,0.07603626725856104,0.05982924804687499,0.017828103802736913,0.01267492213185127,0.01500462881060572,2004-02-13 05:22:39,145.0,0
0.07680503453601284,0.4787650887006123,0.726,0.07678033455909639,0.06034975585937501,0.024576691331503923,0.013903723700300834,0.017575268439202988,2004-02-13 05:32:39,144.83333333333334,0
0.07551238321978224,0.3988176485228587,0.7569999999999999,0.07548887260011546,0.0594951171875,0.019503399922035414,0.012047447724342198,0.017872671200121405,2004-02-13 05:42:39,144.66666666666666,0
0.07894839654107137,0.5280554953187102,0.896,0.07893320627478842,0.06227158203125001,0.016112926301455176,0.01390476213625324,0.01513493147324578,2004-02-13 05:52:39,144.5,0
0.07721538210988145,0.48664417558149653,0.766,0.07720121432298076,0.060693359375,0.015843288910590735,0.016802117676569077,0.013858822391118427,2004-02-13 06:02:39,144.33333333333334,0
0.07775822278664489,0.5109451300118919,0.776,0.07772789904953778,0.06114707031250001,0.018918951356076286,0.014459778905333846,0.012800179718984558,2004-02-13 06:12:39,144.16666666666666,0
0.07727334295376381,0.6153417524334679,0.825,0.07726495728799573,0.06067783203125001,0.01682060063802777,0.011335636543628754,0.01204293186005414,2004-02-13 06:22:39,144.0,0
0.07669008183816046,0.40447481856526,0.832,0.07666411801261451,0.06058916015625,0.01917521972603209,0.018720925985169938,0.013723954891209814,2004-02-13 06:32:39,143.83333333333334,0
0.07812782526141454,0.5383132429879285,0.788,0.07809946968492933,0.06125405273437501,0.019518712387454503,0.017951340287200093,0.015032153567963735,2004-02-13 06:42:39,143.66666666666666,0
0.07781836762515486,0.40063633603883675,0.798,0.0778033027084582,0.061405859375,0.015435457572861366,0.010980370330457304,0.016355930255845773,2004-02-13 06:52:39,143.5,0
0.07918462868462461,0.4511974511785568,0.74,0.07916833869305943,0.062207568359375,0.012248521900276385,0.014456218405385388,0.011636995012794667,2004-02-13 07:02:39,143.33333333333334,0
0.07639264641168841,0.34701296061802056,0.708,0.07637200647852678,0.0603421875,0.014187356390545943,0.014255057124529852,0.012327886864908388,2004-02-13 07:12:39,143.16666666666666,0
0.07713871940374692,0.4449068954292845,0.784,0.07709862999292605,0.060595703125,0.010732290503489818,0.018554161091412606,0.01768680825935975,2004-02-13 07:22:39,143.0,0
0.07619743481420897,0.33838936198492675,0.752,0.07616066037723133,0.060213037109375,0.01756798579178547,0.0120618955335648,0.018006076874271297,2004-02-13 07:32:39,142.83333333333334,0
0.07634856558440947,0.471866274642915,0.73,0.07631986587115701,0.059976318359375,0.011492311763296117,0.012384621751969999,0.018448322352344497,2004-02-13 07:42:39,142.66666666666666,0
0.076352099612482,0.3804368701988299,0.72,0.07633001267470356,0.060206591796875,0.01739215109783886,0.015481640324811387,0.0169809605484557,2004-02-13 07:52:39,142.5,0
0.0749701125345127,0.3389540315484809,0.6839999999999999,0.07495282172648467,0.0592580078125,0.01781922049731563,0.013344477987509542,0.016399973125847667,2004-02-13 08:02:39,142.33333333333334,0
0.07599478131496513,0.2448600580558944,0.662,0.07595488505746131,0.060104345703125006,0.012391446020642531,0.015202316672098547,0.013023864910429436,2004-02-13 08:12:39,142.16666666666666,0
0.07637512818370995,0.6450952074312424,0.884,0.07634582203722166,0.05988364257812501,0.011210175228113628,0.014534134827113382,0.017446202540771484,2004-02-13 08:22:39,142.0,0
0.0761586642390206,0.34718931462568214,0.711,0.07614566658147008,0.06005249023437501,0.014780579752828713,0.01496235773367784,0.017781700885685394,2004-02-13 08:32:39,141.83333333333334,0
0.07675040716504376,0.41060545081539823,0.757,0.07671784801069455,0.06054824218750001,0.017024126567586218,0.0173523408996937,0.017918993777973305,2004-02-13 08:42:39,141.66666666666666,0
0.07775600390052285,0.501389560583557,0.7929999999999999,0.07773648715807786,0.061009326171875,0.01472484307371201,0.014531831931966289,0.014494455926776745,2004-02-13 08:52:39,141.5,0
0.07829207447616425,0.5047375786783772,0.752,0.07826863791312964,0.06148720703125001,0.014861983723223827,0.013074895704948563,0.019811957400329528,2004-02-13 09:02:39,141.33333333333334,0
0.0777104419815558,0.36613329983410514,0.767,0.07768923353990882,0.061328515625,0.016051787488819306,0.012621691573925035,0.016054319241992177,2004-02-13 09:12:39,141.16666666666666,0
0.0764751437227932,0.41473834399863563,0.71,0.07646021146629738,0.060148974609375,0.018612357337285293,0.010999021075136459,0.013409534771774778,2004-02-13 09:22:39,141.0,0
0.07780436422076126,0.6018860350522783,0.827,0.07777577431787479,0.061196533203125,0.017719762269725207,0.013094039127707511,0.016040299163306914,2004-02-13 09:32:39,140.83333333333334,0
0.07521345503538163,0.30735300691159795,0.6559999999999999,0.07519706579186627,0.059392431640625,0.01510582654509255,0.015492414562486371,0.016091346405785502,2004-02-13 09:42:39,140.66666666666666,0
0.0767870829209941,0.4113644823169329,0.698,0.0767530013997796,0.060437158203124994,0.010826105270416329,0.014911205498383573,0.013636617683815768,2004-02-13 09:52:39,140.5,0
0.0774211301679611,0.5058489832755129,0.825,0.07738122314840568,0.060983251953125,0.018424111506021686,0.014499329451107226,0.01508130802724858,2004-02-13 10:02:39,140.33333333333334,0
0.07658231248752874,0.601911645721124,0.915,0.07656727848982116,0.06026875,0.018905398956285374,0.01754960663891962,0.013353176341420397,2004-02-13 10:12:39,140.16666666666666,0
0.07677764732593889,0.286337469690114,0.679,0.07675272619891596,0.06063632812499999,0.01908261888210193,0.01372165224140165,0.01627362532045419,2004-02-13 10:22:39,140.0,0
0.07591135480982077,0.37409420374125135,0.751,0.0758783722994405,0.0598400390625,0.017124101061492227,0.011812607556080542,0.016893032183651718,2004-02-13 10:32:39,139.83333333333334,0
0.07588479877779788,0.5019532699186078,0.7809999999999999,0.07586668476711636,0.059756298828125,0.017573963059733556,0.01713582547207323,0.018227746101356093,2004-02-13 10:42:39,139.66666666666666,0
0.0760569816198684,0.3160360239604634,0.725,0.07604416368123817,0.06006386718750001,0.013687400226048614,0.017409527614800784,0.015144767430707638,2004-02-13 10:52:39,139.5,0
0.07562556107746408,0.41652537979971616,0.8180000000000001,0.07557396193664329,0.0596734375,0.013116204643133081,0.011691547810330351,0.014536602822704551,2004-02-13 11:02:39,139.33333333333334,0
0.07621096753266964,0.4425496839182257,0.681,0.07619034319695998,0.059917236328125,0.012329364865561087,0.011491700463967337,0.022320411029522164,2004-02-13 11:12:39,139.16666666666666,0
0.07680135350624119,0.3852787297418474,0.735,0.07677978413331095,0.060454345703125,0.021407901366263152,0.015660701240043554,0.01912535240082818,2004-02-13 11:22:39,139.0,0
0.0751580064113889,0.48882526595253806,0.7450000000000001,0.07514392636767131,0.059073583984375,0.021199960458492362,0.014827515246296736,0.011563229728591095,2004-02-13 11:32:39,138.83333333333334,0
0.07893970887150997,0.5307130897269401,0.913,0.07890910375837852,0.061993652343750004,0.01616100591396415,0.012910346268294345,0.014838165796988215,2004-02-13 11:42:39,138.66666666666666,0
0.07692398274331452,0.4780696518366532,0.757,0.07689229275459664,0.06044736328125,0.017723206168620127,0.01327821434092881,0.01670965306317418,2004-02-13 11:52:39,138.5,0
0.07649164163641917,0.4562774719827165,0.742,0.07644797579539568,0.06025131835937501,0.01604458114420257,0.01072851814790433,0.017387989367697983,2004-02-13 12:02:39,138.33333333333334,0
0.07650745183017714,0.2586284013580946,0.662,0.07647612404907565,0.060385205078125004,0.013836554863760044,0.015862975217368888,0.013464348367089806,2004-02-13 12:12:39,138.16666666666666,0
